|2002_naics|2002_naics_title|sic|sic_title_and_note|filename|end|start
1741|532299.0|All Other Consumer Goods Rental|7359.0|Equipment Rental and Leasing, NEC (except aircraft; industrial truck and equipment; TV, VCR, and other consumer electronic equipment; appliances; general rental centers; portable toilets; office machines; oil field and oil well drilling equipment; and home and garden equipment rental and leasing)|2002_NAICS_to_1987_SIC.xls|1987|2002
1742|532310.0|General Rental Centers|7359.0|Equipment Rental and Leasing, NEC (general rental centers and home and garden equipment rental centers)|2002_NAICS_to_1987_SIC.xls|1987|2002
1743|532411.0|Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing|4499.0|Water Transportation Services, NEC (boat and ship rental, commercial)|2002_NAICS_to_1987_SIC.xls|1987|2002
1744|532411.0|Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing|4741.0|Rental of Railroad Cars (rental of railroad cars)|2002_NAICS_to_1987_SIC.xls|1987|2002
1745|532411.0|Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing|7359.0|Equipment Rental and Leasing, NEC (aircraft rental and leasing)|2002_NAICS_to_1987_SIC.xls|1987|2002
1746|532412.0|Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing|7353.0|Heavy Construction Equipment Rental and Leasing (heavy construction equipment rental without operators)|2002_NAICS_to_1987_SIC.xls|1987|2002
1747|532412.0|Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing|7359.0|Equipment Rental and Leasing, NEC (oil field and well drilling equipment)|2002_NAICS_to_1987_SIC.xls|1987|2002
1748|532420.0|Office Machinery and Equipment Rental and Leasing|7359.0|Equipment Rental and Leasing, NEC (office machine rental and leasing)|2002_NAICS_to_1987_SIC.xls|1987|2002
1749|532420.0|Office Machinery and Equipment Rental and Leasing|7377.0|Computer Rental and Leasing|2002_NAICS_to_1987_SIC.xls|1987|2002
1750|532490.0|Other Commercial and Industrial Machinery and Equipment Rental and Leasing|7352.0|Medical Equipment Rental and Leasing (medical machinery and equipment, except home health furniture and equipment, rental and leasing)|2002_NAICS_to_1987_SIC.xls|1987|2002
1751|532490.0|Other Commercial and Industrial Machinery and Equipment Rental and Leasing|7359.0|Equipment Rental and Leasing, NEC (industrial truck and equipment rental and leasing)|2002_NAICS_to_1987_SIC.xls|1987|2002
1752|532490.0|Other Commercial and Industrial Machinery and Equipment Rental and Leasing|7819.0|Services Allied to Motion Picture Production (motion picture equipment rental)|2002_NAICS_to_1987_SIC.xls|1987|2002
1753|532490.0|Other Commercial and Industrial Machinery and Equipment Rental and Leasing|7922.0|Theatrical Producers (Except Motion Picture) and Miscellaneous Theatrical Services (theatrical equipment rental)|2002_NAICS_to_1987_SIC.xls|1987|2002
1754|533110.0|Lessors of Nonfinancial Intangible Assets (except Copyrighted Works) |6792.0|Oil Royalty Traders (oil and gas royalty leasing)|2002_NAICS_to_1987_SIC.xls|1987|2002
1755|533110.0|Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)|6794.0|Patent Owners and Lessors|2002_NAICS_to_1987_SIC.xls|1987|2002
1756|541110.0|Offices of Lawyers |8111.0|Legal Services|2002_NAICS_to_1987_SIC.xls|1987|2002
1757|541120.0|Offices of Notaries||Null Set for U.S.|2002_NAICS_to_1987_SIC.xls|1987|2002
1758|541191.0|Title Abstract and Settlement Offices|6541.0|Title Abstract Offices|2002_NAICS_to_1987_SIC.xls|1987|2002
1759|541199.0|All Other Legal Services|7389.0|Business Services, NEC (process services, patent agents, notaries public, paralegal services )|2002_NAICS_to_1987_SIC.xls|1987|2002
1760|541211.0|Offices of Certified Public Accountants|8721.0|Accounting, Auditing, and Bookkeeping Services (auditing  accountants)|2002_NAICS_to_1987_SIC.xls|1987|2002
1761|541213.0|Tax Preparation Services|7291.0|Tax Return Preparation Services|2002_NAICS_to_1987_SIC.xls|1987|2002
1762|541214.0|Payroll Services|7819.0|Services Allied to Motion Picture Production (talent payment services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1763|541214.0|Payroll Services|8721.0|Accounting, Auditing, and Bookkeeping Services (payroll services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1764|541219.0|Other Accounting Services|8721.0|Accounting, Auditing, and Bookkeeping Services (other accounting services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1765|541310.0|Architectural  Services|8712.0|Architectural Services|2002_NAICS_to_1987_SIC.xls|1987|2002
1766|541320.0|Landscape Architectural Services|781.0|Landscape Counseling and Planning (except horticultural consulting)|2002_NAICS_to_1987_SIC.xls|1987|2002
1767|541320.0|Landscape Architectural Services|8748.0|Business Consulting Services, NEC (urban planners and industrial development organizations)|2002_NAICS_to_1987_SIC.xls|1987|2002
1768|541330.0|Engineering Services|8711.0|Engineering Services|2002_NAICS_to_1987_SIC.xls|1987|2002
1769|541330.0|Engineering Services|8748.0|Business Consulting Services, NEC (traffic consultants)|2002_NAICS_to_1987_SIC.xls|1987|2002
1770|541340.0|Drafting Services|7389.0|Business Services, NEC (drafting service) |2002_NAICS_to_1987_SIC.xls|1987|2002
1771|541350.0|Building Inspection Services  |7389.0|Business Services, NEC (home and building inspection services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1772|541360.0|Geophysical Surveying and Mapping Services|1081.0|Metal Mining Services (geophysical surveying and mapping)|2002_NAICS_to_1987_SIC.xls|1987|2002
1773|541360.0|Geophysical Surveying and Mapping Services|1382.0|Oil and Gas Field Exploration Services (geophysical surveying and mapping)|2002_NAICS_to_1987_SIC.xls|1987|2002
1774|541360.0|Geophysical Surveying and Mapping Services|1481.0|Nonmetallic Minerals Services, Except Fuels (geophysical surveying and mapping)|2002_NAICS_to_1987_SIC.xls|1987|2002
1775|541360.0|Geophysical Surveying and Mapping Services|8713.0|Surveying Services (geophysical surveying )|2002_NAICS_to_1987_SIC.xls|1987|2002
1776|541370.0|Surveying and Mapping (except Geophysical) Services|7389.0|Business Services, NEC (map making services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1777|541370.0|Surveying and Mapping (except Geophysical) Services|8713.0|Surveying Services (except geophysical surveying)|2002_NAICS_to_1987_SIC.xls|1987|2002
1778|541380.0|Testing Laboratories|8734.0|Testing Laboratories (except veterinary testing laboratories)|2002_NAICS_to_1987_SIC.xls|1987|2002
1779|541410.0|Interior Design Services|7389.0|Business Services, NEC (interior design)|2002_NAICS_to_1987_SIC.xls|1987|2002
1780|541420.0|Industrial Design Services|7389.0|Business Services, NEC (industrial design)|2002_NAICS_to_1987_SIC.xls|1987|2002
1781|541430.0|Graphic Design Services|7336.0|Commercial Art and Graphic Design|2002_NAICS_to_1987_SIC.xls|1987|2002
1782|541430.0|Graphic Design Services|8099.0|Health and Allied Services, NEC (medical artists)|2002_NAICS_to_1987_SIC.xls|1987|2002
1783|541490.0|Other Specialized Design Services|7389.0|Business Services, NEC (fashion, furniture, and other design services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1784|541511.0|Custom Computer Programming Services|7371.0|Computer Programming Services|2002_NAICS_to_1987_SIC.xls|1987|2002
1785|541512.0|Computer Systems Design Services|7373.0|Computer Integrated Systems Design|2002_NAICS_to_1987_SIC.xls|1987|2002
1786|541512.0|Computer Systems Design Services|7379.0|Computer Related Services, NEC (computer systems consultants)|2002_NAICS_to_1987_SIC.xls|1987|2002
1787|541513.0|Computer Facilities Management Services|7376.0|Computer Facilities Management Services|2002_NAICS_to_1987_SIC.xls|1987|2002
1788|541519.0|Other Computer Related Services|7379.0|Computer Related Services, NEC (except computer systems consultants and disk conversion services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1789|541611.0|Administrative Management and General Management Consulting Services |8742.0|Management Consulting Services (administrative management and general management consulting)|2002_NAICS_to_1987_SIC.xls|1987|2002
1790|541612.0|Human Resources and Executive Search Consulting Services|7361.0|Employment Agencies (executive placement services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1791|541612.0|Human Resources and Executive Search Consulting Services|8742.0|Management Consulting Services (human resources and personnel management consulting)|2002_NAICS_to_1987_SIC.xls|1987|2002
1792|541612.0|Human Resources and Executive Search Consulting Services|8999.0|Services, NEC (actuarial consulting)|2002_NAICS_to_1987_SIC.xls|1987|2002
1793|541613.0|Marketing Consulting Services|8742.0|Management Consulting Services (marketing consulting)|2002_NAICS_to_1987_SIC.xls|1987|2002
1794|541614.0|Process, Physical Distribution, and Logistics Consulting Services|4731.0|Arrangement of Transportation of Freight and Cargo (freight rate-auditors and tariff consulting)|2002_NAICS_to_1987_SIC.xls|1987|2002
1795|541614.0|Process, Physical Distribution, and Logistics Consulting Services|8742.0|Management Consulting Services (manufacturing management, physical distribution, and site location consulting)|2002_NAICS_to_1987_SIC.xls|1987|2002
1796|541618.0|Other Management Consulting Services|8748.0|Business Consulting Services, NEC (except educational testing and consulting, economic consulting, safety and security, agriculture consulting, environmental consulting firms, urban planning and industrial development organizations)|2002_NAICS_to_1987_SIC.xls|1987|2002
1797|541620.0|Environmental Consulting Services|8999.0|Services, NEC (environmental consultants)|2002_NAICS_to_1987_SIC.xls|1987|2002
1798|541690.0|Other Scientific and Technical Consulting Services|781.0|Landscape Counseling and Planning (horticulture consulting)|2002_NAICS_to_1987_SIC.xls|1987|2002
1799|541690.0|Other Scientific and Technical Consulting Services|7819.0|Services Allied to Motion Picture Production (motion picture consulting)|2002_NAICS_to_1987_SIC.xls|1987|2002
1800|541690.0|Other Scientific and Technical Consulting Services|8748.0|Business Consulting Services, NEC (safety, security, agriculture, and economic consultants)|2002_NAICS_to_1987_SIC.xls|1987|2002
1801|541690.0|Other Scientific and Technical Consulting Services|8999.0|Services, NEC (scientific and related consulting services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1802|541710.0|Research and Development in the Physical, Engineering, and Life Sciences|3721.0|Aircraft (research and development not producing prototypes)|2002_NAICS_to_1987_SIC.xls|1987|2002
1803|541710.0|Research and Development in the Physical, Engineering, and Life Sciences|3724.0|Aircraft Engines and Engine Parts (research and development not producing prototypes)|2002_NAICS_to_1987_SIC.xls|1987|2002
1804|541710.0|Research and Development in the Physical, Engineering, and Life Sciences|3728.0|Aircraft Parts and Auxiliary Equipment, NEC (research and development not producing prototypes)|2002_NAICS_to_1987_SIC.xls|1987|2002
1805|541710.0|Research and Development in the Physical, Engineering, and Life Sciences|3761.0|Guided Missiles and Space Vehicles (research and development not producing prototypes)|2002_NAICS_to_1987_SIC.xls|1987|2002
1806|541710.0|Research and Development in the Physical, Engineering, and Life Sciences|3764.0|Guided Missile and Space Vehicle Propulsion Units and Propulsion Unit Parts (research and development not producing prototypes)|2002_NAICS_to_1987_SIC.xls|1987|2002
1807|541710.0|Research and Development in the Physical, Engineering, and Life Sciences|3769.0|Guided Missile and Space Vehicle Parts and Auxiliary Equipment, NEC (research and development not producing prototypes)|2002_NAICS_to_1987_SIC.xls|1987|2002
1808|541710.0|Research and Development in the Physical, Engineering, and Life Sciences|8731.0|Commercial Physical and Biological Research|2002_NAICS_to_1987_SIC.xls|1987|2002
1809|541710.0|Research and Development in the Physical, Engineering, and Life Sciences|8733.0|Noncommercial Research Organizations (physical, engineering, and life sciences)|2002_NAICS_to_1987_SIC.xls|1987|2002
1810|541720.0|Research and Development in the Social Sciences and Humanities|8732.0|Commercial Economic, Sociological, and Educational Research (social sciences and humanities)|2002_NAICS_to_1987_SIC.xls|1987|2002
1811|541720.0|Research and Development in the Social Sciences and Humanities|8733.0|Noncommercial Research Organizations (social sciences and humanities)|2002_NAICS_to_1987_SIC.xls|1987|2002
1812|541810.0|Advertising Agencies|7311.0|Advertising Agencies|2002_NAICS_to_1987_SIC.xls|1987|2002
1813|541820.0|Public Relations Agencies|8743.0|Public Relations Services|2002_NAICS_to_1987_SIC.xls|1987|2002
1814|541830.0|Media Buying Agencies|7319.0|Advertising, NEC (media buying services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1815|541840.0|Media Representatives|7313.0|Radio, Television, and Publishers’ Advertising Representatives|2002_NAICS_to_1987_SIC.xls|1987|2002
1816|541850.0|Display Advertising|7312.0|Outdoor Advertising Services|2002_NAICS_to_1987_SIC.xls|1987|2002
1817|541850.0|Display Advertising|7319.0|Advertising, NEC (display advertising, aerial advertising using special purpose aircraft, such as blimps)|2002_NAICS_to_1987_SIC.xls|1987|2002
1818|541860.0|Direct Mail Advertising|7331.0|Direct Mail Advertising Services (except mailing list compilers)|2002_NAICS_to_1987_SIC.xls|1987|2002
1819|541870.0|Advertising Material Distribution Services|7319.0|Advertising, NEC (advertising materials distributor)|2002_NAICS_to_1987_SIC.xls|1987|2002
1820|541870.0|Advertising Material Distribution Services|7389.0|Business Services, NEC (distribution of telephone directories on a fee or contract basis)|2002_NAICS_to_1987_SIC.xls|1987|2002
1821|541890.0|Other Services Related to Advertising|5199.0|Nondurable Goods, NEC (advertising specialties goods distributors)|2002_NAICS_to_1987_SIC.xls|1987|2002
1822|541890.0|Other Services Related to Advertising|7319.0|Advertising, NEC (except media buying, display advertising, except outdoor; and advertising material distributors)|2002_NAICS_to_1987_SIC.xls|1987|2002
1823|541890.0|Other Services Related to Advertising|7389.0|Business Services, NEC (sign painting and lettering, showcard painting, mannequin decorating service and other advertising related business services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1824|541910.0|Marketing Research and Public Opinion Polling|8732.0|Commercial Economic, Sociological, and Educational Research (market research and opinion research)|2002_NAICS_to_1987_SIC.xls|1987|2002
1825|541921.0|Photography Studios, Portrait|7221.0|Photographic Studios, Portrait|2002_NAICS_to_1987_SIC.xls|1987|2002
1826|541922.0|Commercial Photography|7335.0|Commercial Photography (except using general purpose aircraft for aerial photography and a variety of other services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1827|541922.0|Commercial Photography|8099.0|Health and Allied Services, NEC (medical photography)|2002_NAICS_to_1987_SIC.xls|1987|2002
1828|541930.0|Translation and Interpretation Services|7389.0|Business Services, NEC (translation and interpretation services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1829|541940.0|Veterinary Services|741.0|Veterinary Services for Livestock|2002_NAICS_to_1987_SIC.xls|1987|2002
1830|541940.0|Veterinary Services|742.0|Veterinary Services for Animal Specialties|2002_NAICS_to_1987_SIC.xls|1987|2002
1831|541940.0|Veterinary Services|8734.0|Testing Laboratories (veterinary testing laboratories)|2002_NAICS_to_1987_SIC.xls|1987|2002
1832|541990.0|All Other Professional, Scientific, and Technical Services|4499.0|Water Transportation Services, NEC (marine surveying services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1833|541990.0|All Other Professional, Scientific, and Technical Services|7299.0|Miscellaneous Personal Services, NEC (consumer credit and debt counseling services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1834|541990.0|All Other Professional, Scientific, and Technical Services|7389.0|Business Services (appraisers except insurance and real estate, outplacement services, and miscellaneous professional, scientific, and technical services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1835|541990.0|All Other Professional, Scientific, and Technical Services|8999.0|Services, NEC (weather forecasting services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1836|551111.0|Offices of  Bank Holding Companies|6712.0|Offices of Bank Holding Companies|2002_NAICS_to_1987_SIC.xls|1987|2002
1837|551112.0|Offices of  Other Holding Companies|6719.0|Offices of Holding Companies, NEC|2002_NAICS_to_1987_SIC.xls|1987|2002
1838|551114.0|Corporate, Subsidiary, and Regional Managing Offices|Aux|These establishments were included as auxiliaries in the 1987 Standard Industrial Classification|2002_NAICS_to_1987_SIC.xls|1987|2002
1839|561110.0|Office Administrative Services|8741.0|Management Services (except construction management)|2002_NAICS_to_1987_SIC.xls|1987|2002
1840|561210.0|Facilities Support Services|8744.0|Facilities Support Management Services|2002_NAICS_to_1987_SIC.xls|1987|2002
1841|561310.0|Employment Placement Agencies|7299.0|Miscellaneous Personal Services, NEC (babysitting bureaus)|2002_NAICS_to_1987_SIC.xls|1987|2002
1842|561310.0|Employment Placement Agencies|7361.0|Employment Agencies (except executive placement services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1843|561310.0|Employment Placement Agencies|7819.0|Services Allied to Motion Picture Production (casting bureaus)|2002_NAICS_to_1987_SIC.xls|1987|2002
1844|561310.0|Employment Placement Agencies|7922.0|Theatrical Producers (Except Motion Picture) and Miscellaneous Theatrical Services (casting agencies and television employment agencies)|2002_NAICS_to_1987_SIC.xls|1987|2002
1845|561320.0|Temporary Help Services|7363.0|Help Supply Services (temporary help services)|2002_NAICS_to_1987_SIC.xls|1987|2002
1846|561330.0|Professional Employer Organizations|7363.0|Help Supply Services (employee leasing services, professional employer organizations)|2002_NAICS_to_1987_SIC.xls|1987|2002
