filename|year|standard|code|title
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|8322|Individual and Family Social Services (emergency and relief services)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|8331|Job Training and Vocational Rehabilitation Services
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|8351|Child Day Care Services
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|5812|Eating Places (dinner theaters)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7922|Theatrical Producers (Except Motion Pictures) and Miscellaneous Theatrical Services (theater companies, opera companies)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7922|Theatrical Producers (Except Motion Pictures) and Miscellaneous Theatrical Services (ballet and dance companies)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7929|Bands, Orchestras, Actors, and Other Entertainers Entertainment Groups (musical groups, musical artists, and orchestras)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7929|Bands, Orchestras, Actors, and Entertainment Groups, (except musical groups, musical artists, orchestras, actors, and actresses)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7999|Amusement and Recreation Services, NEC (circus companies and traveling carnival shows)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7941|Professional Sports Clubs and Promoters (professional sports clubs)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7948|Racing, Including Track Operations (track operations)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7948|Racing, Including Track Operations  (except track operators)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7999|Amusement and Recreation Services, NEC (professional athletes)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|6512|Operators of Nonresidential Buildings (stadium and arena owners)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7389|Business Services, NEC (promoters of air shows, heritage festivals, and ethnic festivals with facilities)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7922|Theatrical Producers (Except Motion Picture) and Miscellaneous Theatrical Services (theater operators)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7941|Professional Sports Clubs and Promoters (stadium operators promoting events in their own facilities) 
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7999|Amusement and Recreation Services, NEC (state fairs, agriculture fairs and county fairs with facilities)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7389|Business Services, NEC (promoters of air shows, heritage festivals, and ethnic festivals without facilities)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7922|Theatrical Producers (Except Motion Picture) and Miscellaneous Theatrical Services (theatrical promoters)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7941|Professional Sports Clubs and Promoters (sports promoters)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7999|Amusement and Recreation Services, NEC (state fairs, agriculture fairs and county fairs without facilities)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7389|Business Services, NEC (agents and brokers for authors and artists and speaker bureaus)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7922|Theatrical Producers (Except Motion Picture) and Miscellaneous Theatrical Services (theatrical agents)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7941|Professional Sports Clubs and Promoters (sports agents)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7383|News Syndicates (independent news correspondents)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7699|Repair Shops and Related Services, NEC (taxidermists and antique repair and restoration, except antique car restoration)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7819|Services Allied to Motion Picture Production (film directors and related motion picture production services, independent)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7922|Theatrical Producers (Except Motion Picture) and Miscellaneous Theatrical Services (theatrical costume design)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7929|Bands, Orchestras, Actors, and Other Entertainers and Entertainment Groups (actors and actresses)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|8999|Services, NEC (authors, artists, and related technical services, independent) 
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|8412|Museums and Art Galleries (except historic and heritage sites)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|8412|Museums and Art Galleries (historic and heritage sites)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|8422|Arboreta and Botanical or Zoological Gardens (except nature parks and reserves)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7999|Amusement and Recreation Services, NEC (caverns and miscellaneous commercial parks)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|8422|Arboreta and Botanical or Zoological Gardens (nature parks and reserves)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7996|Amusement Parks
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7993|Coin-Operated Amusement Devices (amusement arcades)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7999|Amusement and Recreation Services, NEC (casinos, except hotel casinos)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7993|Coin-Operated Amusement Devices (slot machine operators)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7999|Amusement and Recreation Services, NEC (lottery, bingo, bookie, and other gambling operations)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7992|Public Golf Courses
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7997|Membership Sports and Recreation Clubs (golf clubs)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7999|Amusement and Recreation Services, NEC (skiing facilities)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|4493|Marinas
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7991|Physical Fitness Facilities
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7997|Membership Sports and Recreation Clubs (recreation clubs with facilities)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7999|Amusement and Recreation Services, NEC (nonmembership fitness and recreational sports centers)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7933|Bowling Centers
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7911|Dance Studios, Schools, and Halls (except instruction)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7993|Coin-Operated Amusement Devices (except amusement arcades and slot machine operators)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7997|Membership Sports and Recreation Clubs (recreation clubs without facilities)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7999|Amusement and Recreation Services, NEC (except circuses, traveling carnivals, professional athletes, caverns and other commercial parks, skiing facilities, casinos and other gambling operations, nonmembership fitness and recreational sports centers, sports instruction, sports equipment rental, ticket agencies, charter fishing, state fairs, agriculture fairs, county fairs, operation of fishing lakes, phrenologists services, and amusement or scenic transport operations)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7011|Hotels and Motels (hotels, except casino hotels, and motels)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7041|Organization Hotels and Lodging Houses, on Membership Basis (hotels)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7011|Hotels and Motels (casino hotels)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7011|Hotels and Motels (bed and breakfast inns)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7011|Hotels and Motels (except hotels, motels, and bed and breakfast inns)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7033|Recreational Vehicle Parks and Campsites
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7032|Sporting and Recreational Camps
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7021|Rooming and Boarding Houses
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7041|Organization Hotels and Lodging Houses, on Membership Basis (except hotels)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|5812|Eating Places (full-service restaurants)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|5812|Eating Places (limited-service restaurants)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|5812|Eating Places (cafeterias)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|5461|Retail Bakeries (snacks)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|5812|Eating Places (snack and nonalcoholic beverage bars)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|4789|Transportation Services, NEC (dining car operations on a fee or contract basis)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|5812|Eating Places (food service contractors)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|5812|Eating Places (caterers)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|5963|Direct Selling Establishments (mobile food services and food wagons)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|5813|Drinking Places (Alcoholic Beverages)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7538|General Automotive Repair Shops
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7533|Automotive Exhaust System Repair Shops
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7537|Automotive Transmission Repair Shops
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7539|Automotive Repair Shops, NEC (except automotive air-conditioning repair)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7532|Top, Body, and Upholstery Repair Shops and Paint Shops
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7536|Automotive Glass Replacement Shops
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7549|Automotive Services, Except Repair and Carwashes (automotive window tinting)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7549|Automotive Services, Except Repair and Carwashes (lubricating service, automotive)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7542|Carwashes
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7534|Tire Retreading and Repair Shops (tire repair)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7539|Automotive Repair Shops, NEC (automotive air-conditioning repair)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7549|Automotive Services, Except Repair and Carwashes (except automotive lubricating, automotive window tinting, and towing services)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7622|Radio and Television Repair Shops (stereo, TV, VCR, and radio repair)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7629|Electrical and Electronic Repair Shops, NEC (other consumer electronic equipment, except business and office machines, telephones, and appliances-repair and maintenance)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7699|Repair Shops and Related Services, NEC (camera repair)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7378|Computer Maintenance and Repair (except sales locations providing supporting repair services as major source of revenue)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7629|Electrical and Electronic Repair Shops, NEC (business and office machine repair, electrical) 
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7699|Repair Shops and Related Services, NEC (typewriter repair, refilling or recycling ink jet cartridges)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7622|Radio and Television Repair Shops (telecommunication equipment repair)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7629|Electrical and Electronic Repair Shops, NEC (telephone set repair)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7629|Electrical and Electronic Repair Shops, NEC (electrical measuring instrument repair and calibration, medical electrical equipment repair)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7699|Repair Shops and Related Services, NEC (dental instrument repair, laboratory instrument repair, medical equipment and other electronic and precision equipment repair, except typewriters)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7623|Refrigeration and Air-Conditioning Services and Repair Shops (commercial refrigerator equipment repair)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7692|Welding Repair
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7694|Armature Rewinding Shops (repair)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7699|Repair Shops and Related Services, NEC (other non-automotive transportation equipment and industrial machines and equipment, and sharpening commercial blades)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7699|Repair Shops and Related Services, NEC (lawnmower repair shops, sharpening and repairing knives, saws and tools)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7623|Refrigeration and Air-Conditioning Service and Repair Shops (except commercial refrigeration equipment repair, and sales locations with repair as major source of receipts)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7629|Electrical and Electronic Repair Shops, NEC (electrical appliance repair, washing machine repair, electric razor repair)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7699|Repair Shops and Related Services, NEC (gas appliance repair service, sewing machine repair, stove repair shops, and other non-electrical appliance)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|4581|Airports, Flying Fields, and Airport Terminal Services (aircraft upholstery repair)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7641|Reupholstery and Furniture Repair
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7251|Shoe Repair Shops and Shoeshine Parlors (shoe repair shops)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7699|Repair Shops and Related Services, NEC (leather goods repair shops, luggage repair shops, pocketbook repair shops)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|3732|Boat Building and Repairing (pleasure boat repair)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7219|Laundry and Garment Services, NEC (alteration and repair)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7631|Watch, Clock, and Jewelry Repair (except new retail sales combined with repair services)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7699|Repair Shops and Related Services, NEC (except industrial, electronic, home and garden, appliance, and leather goods)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7241|Barber Shops (except barber colleges)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7231|Beauty Shops (except beauty and cosmetology schools and manicure and pedicure salons)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7231|Beauty Shops (manicure and pedicure salons)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7299|Miscellaneous Personal Services, NEC (diet and weight reducing services)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7299|Miscellaneous Personal Services, NEC (personal care services)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7261|Funeral Services and Crematories (funeral homes and services)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|6531|Real Estate Agents and Managers (cemetery management)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|6553|Cemetery Subdividers and Developers
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7261|Funeral Services and Crematories (crematories)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7215|Coin-Operated Laundry and Drycleaning 
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7211|Power Laundries, Family and Commercial
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7212|Garment Pressing, and Agents for Laundries and Drycleaners
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7216|Drycleaning Plants, Except Rug Cleaning
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7219|Laundry and Garment Services, NEC (except diaper service and clothing alteration and repair)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7251|Shoe Repair Shops and Shoeshine Parlors (hatcleaning and blocking shops)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7389|Business Services, NEC (apparel pressing service for the trade)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7213|Linen Supply
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7219|Laundry and Garment Services, NEC (diaper service)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7218|Industrial Launderers
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|752|Animal Specialty Services, Except Veterinary (pet care services, except veterinary)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7384|Photofinishing Laboratories (except one-hour)
2002_NAICS_to_1987_SIC.xls|1987-01-01  0:00:00|sic|7384|Photofinishing Laboratories (one-hour)
